Di,Df,Dif,V_cell (A^3),density (g/cm^3),ASA (A^2),ASA (m^2/cm^3),ASA (m^2/g),NASA (A^2),NASA (m^2/cm^3),NASA (m^2/g),V_cell_2 (A^3),density_2 (g/cm^3),AV (A^3),AVF,AV (cm^3/g),NAV (A^3),NAVF,NAV (cm^3/g),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,label,ID
2.30109,1.33246,2.30109,1241.0,1.38087,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,1.38087,0.0,0.0,0.0,0.0,0.0,0.0,154.2046,266.0544,656.2924,706.9728,1508.0,3740.0,5720.0,7140.0,18.0,44.0,76.0,92.0,128.0,352.0,500.0,532.0,14.6456,38.5776,58.1728,66.2624,0.8649000000000001,15.624000000000002,11.9133,28.020900000000008,121.0,429.0,550.0,770.0,1.0,5.0,5.0,10.0,25.0,55.0,85.0,135.0,2.4025000000000003,5.6885,6.742500000000001,11.625,0.0,-12.15,-8.159999999999998,-20.83,0.0,16.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,23.0,0.0,4.080000000000001,3.4000000000000004,8.000000000000002,383.7723,808.5142000000002,1420.2584000000002,1827.2508000000005,1867.0,3776.0,5204.0,5774.0,60.0,124.0,220.0,296.0,344.0,878.0,1236.0,1344.0,23.70550000000001,58.132400000000025,89.8886,107.18559999999997,11.3152,10.17792,30.12752,28.335039999999992,61.0,101.2,162.2,151.4,1.0,1.2,3.0,3.4,1.6,5.6,8.2,12.0,0.53882,0.79118,1.65442,1.78316,33.424,110.52,137.598,206.741596,0.0,0.89,0.792,2.91,0.0,-4.0,1.8,7.0,0.0,0.0,0.0,0.0,0.0,-2.6,-2.4,-5.6,0.0,-0.19,-0.036,0.0699999999999999,0.0,-11.22,-5.220000000000001,-16.264266,9.39176,20.43172,31.465960000000003,38.37272,141.4,168.8,192.4,243.6,1.0,2.6,4.0,5.2,7.8,18.6,25.2,31.4,0.73568,1.55822,2.12306,2.67326,145.426,250.8730456,349.3601782,457.3193694,0.0,0.7760000000000004,2.0980000000000003,2.9000000000000004,0.0,13.2,19.4,33.2,0.0,0.0,0.0,0.0,0.0,1.2,1.6,3.0,0.0,0.3839999999999999,0.658,1.2380000000000002,0.0,5.957155999999995,3.7114679999999978,13.504358,0,JAHKIP
1.50264,0.62528,1.50264,459.07,3.09567,0.0,0.0,0.0,0.0,0.0,0.0,459.07,3.09567,0.0,0.0,0.0,0.0,0.0,0.0,188.77520000000004,533.5807999999997,1149.7968,1575.5255999999997,9764.0,12376.0,24504.0,44304.0,24.0,72.0,152.0,208.0,224.0,696.0,1448.0,1912.0,17.9252,53.46000000000002,111.5896,152.17680000000004,3.7249,23.4688,45.0462,62.339,2209.0,1316.0,2538.0,7520.0,1.0,4.0,8.0,12.0,16.0,48.0,96.0,152.0,1.6384,3.84,7.731199999999999,12.9792,0.0,-4.44,-7.900000000000001,-9.14,0.0,160.0,322.0,404.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,10.0,0.0,2.12,4.2,5.22,145.31280000000004,321.83520000000004,454.74120000000016,431.08300000000014,684.0,1548.0,2076.0,1660.0,20.0,44.0,64.0,66.0,108.0,264.0,372.0,346.0,9.7908,23.1356,32.406400000000005,29.54580000000001,9.2416,17.7384,21.614400000000003,11.627999999999998,49.0,94.5,115.5,63.0,1.0,2.0,2.5,1.5,4.0,9.0,12.0,9.0,0.5625,1.1325,1.4212500000000003,0.8662499999999999,54.76,123.95,165.76,125.43,0.0,0.2450000000000001,0.4900000000000002,0.7350000000000003,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-1.5,0.0,-0.01,-0.02,-0.03,0.0,-1.95,-3.9,-5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TUFWUN
2.03395,0.83182,1.99492,680.015,1.65156,0.0,0.0,0.0,0.0,0.0,0.0,680.015,1.65156,0.0,0.0,0.0,0.0,0.0,0.0,168.2902,318.2688000000001,897.7026,1048.0992,1788.0,4608.0,7418.0,9184.0,22.0,56.0,108.0,148.0,184.0,588.0,938.0,880.0,15.449800000000002,45.87319999999998,77.8528,83.9792,0.8649000000000001,19.195200000000003,15.1497,28.681200000000008,121.0,528.0,814.0,792.0,1.0,6.0,8.0,10.0,36.0,102.0,150.0,150.0,2.4025000000000003,6.789,10.695,11.563,0.0,-15.06,-8.849999999999998,-21.539999999999992,0.0,18.0,14.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,35.0,0.0,4.920000000000001,5.5,8.040000000000001,103.5119,190.5006000000001,336.2016,336.8089999999999,638.0,1392.0,1584.0,1340.0,15.0,30.0,48.0,54.0,78.0,186.0,240.0,222.0,6.9642,16.239000000000004,22.647600000000004,21.929399999999998,11.8336,7.5336,32.4392,17.543999999999997,64.0,120.0,176.0,96.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,6.0,0.5328999999999999,0.7738,1.6279,1.1242,28.09,132.5,116.07,119.78,0.0,1.25,0.8900000000000001,1.7800000000000002,0.0,-7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-4.0,0.0,-0.33,-0.04,-0.08,0.0,-19.7,-6.000000000000001,-12.000000000000002,6.555475,23.022375,16.486549999999998,19.98975,184.75,367.5,179.0,181.5,1.0,3.25,2.25,3.5,12.25,19.0,19.25,25.5,0.9759250000000002,2.5466500000000005,1.631275,2.09365,475.7725,543.125,452.7675,622.711625,0.0,-2.77,-0.3174999999999998,-0.1100000000000001,0.0,20.75,14.0,35.5,0.0,0.0,0.0,0.0,0.0,6.75,1.0,5.0,0.0,0.8775000000000002,0.425,1.4500000000000002,0.0,49.675,19.05,48.289335,1,JEBLIM
5.92242,4.8357,5.92149,2195.62,1.10536,168.765,768.643,695.376,0.0,0.0,0.0,2195.62,1.10536,131.737,0.06,0.0542808,0.0,0.0,0.0,148.6667,311.3668,636.7099999999999,1128.4039999999995,1472.0,3528.0,5916.0,4712.0,21.0,44.0,90.0,148.0,134.0,392.0,648.0,552.0,11.256500000000004,26.873200000000008,52.713,70.5796,3.6481,36.3664,65.513,101.72659999999998,784.0,1232.0,1792.0,1624.0,1.0,6.0,14.0,22.0,36.0,120.0,252.0,180.0,1.4641,5.396599999999999,11.1078,12.608199999999998,0.0,-7.580000000000001,-7.559999999999999,-11.240000000000004,0.0,124.0,328.0,558.0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,102.0,0.0,2.7999999999999994,7.759999999999997,16.2,227.40972,464.61720000000014,811.0303200000004,937.7536799999998,812.4,1689.6,2260.8,2445.6,34.8,69.6,122.4,148.8,192.0,465.6,616.8,703.2,12.646680000000003,30.40104000000001,45.10392,52.00896000000002,10.969600000000002,11.015999999999998,28.31893333333333,24.403199999999995,59.0,60.0,114.33333333333331,113.0,1.0,1.3333333333333333,3.333333333333333,3.0,2.0,7.333333333333333,10.0,12.0,0.5427666666666666,0.7597333333333335,1.48,1.5069666666666666,36.98,95.67333333333336,149.250152,176.08840933333337,0.0,0.9200000000000004,1.8766666666666667,2.0733333333333337,0.0,2.0,9.666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.6666666666666665,-1.0,-3.333333333333333,0.0,-0.04,0.4733333333333333,0.1866666666666666,0.0,-6.6000000000000005,-1.4428133333333335,-8.671406666666668,11.4016,12.447333333333331,28.782266666666665,22.51786666666666,61.5,62.333333333333336,115.66666666666669,101.66666666666669,1.0,1.5,3.333333333333333,2.6666666666666665,2.833333333333333,9.666666666666666,11.666666666666666,11.666666666666666,0.5378333333333332,0.8021833333333334,1.4749666666666663,1.307,32.535,95.69961383333332,142.14017500000003,139.880099,0.0,1.1933333333333338,2.0766666666666667,2.043333333333334,0.0,3.333333333333333,10.166666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.0,-2.0,0.8333333333333334,-2.0,0.0,0.0166666666666666,0.4633333333333332,0.1866666666666666,0.0,-6.817851666666667,-2.4928133333333333,-8.071406666666668,0,JEDQIS
2.07212,1.07986,2.07108,785.01,2.09507,0.0,0.0,0.0,0.0,0.0,0.0,785.01,2.09507,0.0,0.0,0.0,0.0,0.0,0.0,217.11759999999995,412.3616000000002,946.4007999999998,1140.7648,6664.0,7544.0,15812.0,19264.0,26.0,64.0,112.0,152.0,176.0,452.0,684.0,940.0,22.194000000000017,54.48200000000003,89.78040000000003,118.2832,2.2949,13.865200000000002,15.8715,46.14255000000001,1165.0,549.0,1364.0,2143.0,1.0,3.5,4.5,11.0,14.5,31.0,59.0,103.0,2.0204500000000003,3.78875,5.8562,11.7804,0.0,-7.384999999999999,-5.364999999999999,-17.805,0.0,47.5,69.5,224.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,12.5,0.0,2.5800000000000005,2.345,7.449999999999999,116.2763,233.30820000000008,403.3268000000001,421.8234,753.0,1660.0,2168.0,2082.0,16.0,34.0,56.0,62.0,90.0,224.0,320.0,286.0,7.8995,18.9382,28.790600000000005,28.567799999999995,11.0776,10.8051,32.22403333333333,23.1926,59.625,112.25,173.83333333333331,149.83333333333331,1.0,1.2916666666666663,3.291666666666667,2.708333333333333,1.875,6.625,9.208333333333332,10.166666666666668,0.5415333333333333,0.8657583333333334,1.8239458333333332,1.584566666666667,35.86875,126.57041666666667,165.00291666666666,188.56583333333333,0.0,0.895,0.8495833333333336,2.168333333333334,0.0,-5.083333333333334,1.8333333333333333,1.9166666666666663,0.0,0.0,0.0,0.0,0.0,-2.708333333333333,-1.8333333333333333,-5.125,0.0,-0.2170833333333333,-0.0366666666666666,-0.1695833333333334,0.0,-12.2625,-6.175000000000001,-17.387500000000003,7.9507,26.348250000000004,22.568549999999995,27.3609,208.0,380.0,258.0,288.0,1.0,3.25,3.0,3.75,12.25,22.0,28.5,26.25,0.913525,2.46585,2.177775,2.4411750000000003,289.2925,452.02,525.045,516.4409505000001,0.0,-1.3974999999999995,0.3900000000000005,0.3525000000000005,0.0,24.25,23.25,33.75,0.0,0.0,0.0,0.0,0.0,6.0,1.5,4.5,0.0,0.7525000000000001,0.5475,1.0499999999999998,0.0,32.7,16.199999999999996,29.394667499999997,0,BIFFAY
2.93011,1.29375,2.22061,726.238,1.88484,0.0,0.0,0.0,0.0,0.0,0.0,726.238,1.88484,0.0,0.0,0.0,0.0,0.0,0.0,239.4703999999999,444.5259999999997,2033.6216,1996.345,7686.0,19144.0,25598.0,18608.0,28.0,76.0,210.0,258.0,340.0,1272.0,1956.0,1552.0,18.463600000000003,67.6412,135.20339999999996,141.05940000000004,1.2100000000000002,36.861,22.88,40.975,3249.0,4446.0,5415.0,4731.0,1.0,10.0,9.0,13.0,100.0,270.0,320.0,400.0,2.8561,12.404600000000002,11.914499999999997,15.902899999999995,0.0,-22.51,-10.899999999999997,-22.95,0.0,492.0,418.0,658.0,0.0,0.0,0.0,0.0,0.0,73.0,58.0,90.0,0.0,9.56,8.16,12.56,147.7544,286.41599999999994,533.1203999999999,760.971,554.0,1080.0,1632.0,1704.0,22.0,44.0,84.0,126.0,128.0,344.0,504.0,504.0,8.2438,19.6812,32.1172,39.790200000000006,11.478193333333332,6.281499999999999,12.230653333333333,15.756066666666666,62.133333333333326,34.4,64.93333333333334,61.86666666666666,1.0,0.7333333333333334,1.2666666666666668,2.0,1.1333333333333333,2.8,4.466666666666667,7.2,0.5368999999999998,0.4142600000000001,0.6820466666666667,0.8986533333333334,34.730000000000004,48.43933333333333,67.3433562,107.22952240000002,0.0,0.356,0.498,1.704,0.0,0.8,1.4,7.2,0.0,0.0,0.0,0.0,0.0,-0.8666666666666666,-1.6,-2.8,0.0,-0.016,0.0053333333333333,0.2559999999999999,0.0,-2.4000000000000004,-2.747140666666667,-4.165688000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FAGTAJ
2.16905,0.73153,2.1272,853.982,1.67338,0.0,0.0,0.0,0.0,0.0,0.0,853.982,1.67338,0.0,0.0,0.0,0.0,0.0,0.0,397.9436,702.1375999999998,1809.5659999999991,3445.337599999999,2016.0,5608.0,10508.0,12184.0,56.0,120.0,256.0,472.0,384.0,1184.0,1960.0,2296.0,28.41520000000004,81.25680000000007,149.46560000000005,204.724,0.8649000000000001,18.823200000000003,24.347400000000004,29.220600000000008,121.0,517.0,407.0,803.0,1.0,6.0,12.0,10.0,36.0,114.0,138.0,162.0,2.4025000000000003,6.82,10.571,11.532,0.0,-14.659999999999998,-15.019999999999996,-22.12,0.0,19.0,95.0,37.0,0.0,0.0,0.0,0.0,0.0,17.0,49.0,33.0,0.0,4.900000000000001,11.78,8.060000000000002,115.2452,224.29619999999997,348.6723999999999,345.56680000000006,521.0,1002.0,1468.0,1156.0,15.0,30.0,46.0,46.0,76.0,178.0,222.0,196.0,6.797499999999999,14.8938,20.992600000000003,19.217,11.5456,2.810666666666666,6.63271111111111,7.575644444444445,62.333333333333336,15.333333333333334,35.77777777777778,26.11111111111111,1.0,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.3333333333333333,1.0,1.5555555555555556,1.7777777777777777,0.5361888888888887,0.1890777777777778,0.3683333333333332,0.3683777777777777,31.053333333333327,22.6,31.72,34.70785911111111,0.0,0.2522222222222223,0.1977777777777778,0.6944444444444443,0.0,0.5555555555555556,0.4444444444444444,3.4444444444444446,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.8888888888888888,-0.8888888888888888,0.0,-0.0111111111111111,-0.0088888888888888,0.1533333333333333,0.0,-1.7666666666666668,-1.3333333333333337,-0.5476044444444447,3.0805333333333333,6.5309333333333335,11.4,9.981333333333334,16.333333333333332,30.33333333333333,56.0,39.083333333333336,0.3333333333333333,0.8333333333333334,1.3333333333333333,1.25,2.1666666666666665,5.5,7.666666666666667,5.833333333333333,0.1875,0.4287499999999999,0.7075,0.563125,18.25333333333333,56.49543566666667,79.06543566666667,64.77630700000002,0.0,0.385,0.3033333333333334,0.5166666666666667,0.0,1.5,1.3333333333333333,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8333333333333334,0.0,0.0533333333333333,0.0566666666666666,0.1866666666666666,0.0,-1.467851666666667,-0.8178516666666668,0.4964450000000002,1,FEBRIP
4.95468,3.86764,4.95468,1751.23,1.27676,98.5464,562.727,440.747,0.0,0.0,0.0,1751.23,1.27676,35.0246,0.02,0.0156647,0.0,0.0,0.0,87.0654,151.11999999999998,227.5312,336.176,1308.0,2272.0,2692.0,1448.0,12.0,22.0,34.0,42.0,56.0,132.0,152.0,110.0,7.1452,14.578600000000002,21.1958,20.3494,2.7225,21.384,28.2975,43.857,900.0,900.0,960.0,1620.0,1.0,4.0,7.0,10.0,16.0,44.0,68.0,88.0,1.7161000000000002,3.8776,6.012900000000001,8.9342,0.0,-6.360000000000001,-5.6,-10.080000000000002,0.0,90.0,178.0,246.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,18.0,0.0,2.28,4.58,6.280000000000001,128.98113333333333,250.68906666666672,379.6669333333332,434.3756666666666,585.3333333333334,1144.6666666666667,1605.3333333333333,1546.6666666666667,18.0,36.66666666666666,54.66666666666666,64.66666666666667,91.33333333333331,218.66666666666663,288.0,274.0,8.3234,18.598333333333336,26.174800000000005,27.558733333333336,10.3936,10.789333333333332,22.230044444444445,21.257777777777772,55.66666666666666,58.66666666666666,101.11111111111111,83.1111111111111,1.0,1.3333333333333333,2.6666666666666665,2.777777777777778,2.0,6.0,8.444444444444445,7.777777777777779,0.5493444444444445,0.7631555555555557,1.3133333333333337,1.2571444444444446,42.906666666666666,100.94666666666664,154.24840933333337,155.33179333333334,0.0,0.8311111111111114,1.5000000000000009,2.105555555555556,0.0,1.777777777777778,6.0,9.22222222222222,0.0,0.0,0.0,0.0,0.0,-2.0,-1.7777777777777777,-2.333333333333333,0.0,-0.0355555555555555,0.2133333333333333,0.3711111111111111,0.0,-6.133333333333333,-5.071406666666667,-5.152344444444445,10.969600000000002,11.512533333333332,21.489066666666663,26.49066666666666,59.0,62.333333333333336,116.66666666666669,124.66666666666669,1.0,1.3333333333333333,2.333333333333333,3.333333333333333,2.0,5.333333333333333,8.666666666666666,13.333333333333334,0.5427666666666665,0.7547333333333336,1.3075,1.7044666666666668,36.98,86.05333333333333,142.27333333333334,213.5817426666667,0.0,0.7566666666666669,1.0833333333333337,2.400000000000001,0.0,1.6666666666666667,2.333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,-1.6666666666666667,-2.333333333333333,-3.333333333333333,0.0,-0.0333333333333333,-0.0466666666666667,0.1733333333333332,0.0,-5.3,-7.900000000000001,-11.27140666666667,1,AHOMOB01
2.09537,1.084,2.08499,675.949,1.63704,0.0,0.0,0.0,0.0,0.0,0.0,675.949,1.63704,0.0,0.0,0.0,0.0,0.0,0.0,127.727,232.24639999999997,463.794,798.6399999999999,1303.0,3076.0,4070.0,3088.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,8.949200000000001,20.167600000000004,34.57099999999999,44.89480000000001,3.5344,37.29919999999999,45.30799999999999,61.40079999999999,729.0,1242.0,1080.0,1836.0,1.0,6.0,10.0,12.0,36.0,96.0,132.0,168.0,1.5876,5.5692,7.686000000000001,10.4832,0.0,-8.56,-5.300000000000001,-10.1,0.0,116.0,230.0,256.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,44.0,0.0,3.140000000000001,6.500000000000001,6.800000000000001,198.0735,422.9939999999999,689.7943999999999,828.6679999999994,1065.0,1944.0,2936.0,3142.0,30.0,64.0,104.0,130.0,168.0,424.0,620.0,660.0,13.433400000000002,31.84720000000001,48.59,55.02060000000001,10.5376,12.137999999999998,26.0196,23.744,56.5,66.0,126.0,114.5,1.0,1.5,3.0,3.0,2.5,7.5,12.0,14.0,0.5477,0.85855,1.545,1.5671000000000002,41.425,113.565,171.66630700000002,201.996307,0.0,0.9350000000000004,1.3550000000000002,2.0450000000000004,0.0,2.0,5.0,6.5,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.5,0.0,-0.04,0.1499999999999999,0.1199999999999999,0.0,-6.9,-5.453555000000001,-10.403555,10.0756,15.8355,35.461200000000005,31.0155,112.75,100.5,177.0,192.25,1.0,2.0,4.5,4.0,5.0,16.5,23.5,23.5,0.6595,1.19735,2.21865,2.2381,87.6925,181.6475,307.32392100000004,354.04725850000005,0.0,1.1100000000000003,2.5225000000000004,2.5425000000000004,0.0,4.75,16.5,18.25,0.0,0.0,0.0,0.0,0.0,-1.5,2.0,-1.5,0.0,0.0149999999999999,0.64,0.4499999999999999,0.0,-6.525000000000001,-1.360665000000001,-4.355332500000003,1,HINROO
2.01667,1.10628,1.77021,1356.38,2.15186,0.0,0.0,0.0,0.0,0.0,0.0,1356.38,2.15186,0.0,0.0,0.0,0.0,0.0,0.0,64.7389,101.616,167.6636,182.784,3592.0,5376.0,6092.0,3696.0,9.0,16.0,24.0,24.0,40.0,88.0,80.0,40.0,7.8119,14.523600000000002,21.0054,18.6648,2.7225,19.8,16.83,31.35,900.0,2520.0,720.0,840.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.7161000000000002,4.9518,4.034800000000001,5.9736,0.0,-5.4,-3.6,-5.800000000000001,0.0,36.0,96.0,212.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,0.0,1.4600000000000004,2.16,5.92,168.7275,362.128,547.4196000000001,647.0784000000001,666.0,1468.0,1962.0,1836.0,26.0,54.0,82.0,100.0,136.0,330.0,442.0,440.0,10.673800000000002,25.519000000000005,35.74980000000001,37.78680000000001,9.2416,15.504,28.880000000000003,23.681600000000003,49.0,84.0,98.0,98.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,14.0,0.5625,1.155,1.71,1.4175,54.760000000000005,167.24,233.94522800000004,171.732614,0.0,0.9800000000000004,2.66,1.33,0.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-0.04,0.72,0.36,0.0,-7.800000000000001,-2.01422,-1.00711,10.1056,17.718666666666667,30.44053333333333,40.7664,54.0,76.66666666666667,163.33333333333334,140.0,1.0,2.333333333333333,3.333333333333333,5.333333333333333,6.333333333333333,15.0,22.0,24.666666666666668,0.5526333333333333,1.1423666666666668,1.875,2.2548,45.870000000000005,153.69174266666667,200.29333333333335,270.55701666666664,0.0,1.5100000000000005,0.6533333333333337,3.753333333333333,0.0,6.0,1.3333333333333333,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.333333333333333,0.0,0.2133333333333333,-0.0266666666666666,0.9466666666666668,0.0,-5.271406666666668,-5.2,-2.8856266666666675,1,NEMJUL
1.93908,1.00695,1.93908,887.852,2.15483,0.0,0.0,0.0,0.0,0.0,0.0,887.852,2.15483,0.0,0.0,0.0,0.0,0.0,0.0,301.93399999999986,536.5087999999998,1739.5907999999995,2425.631999999999,13424.0,22904.0,31452.0,25236.0,40.0,104.0,228.0,340.0,392.0,1400.0,2080.0,1936.0,36.442,108.13280000000005,175.76319999999998,186.2956,0.6241000000000001,18.0436,15.6341,21.646,3025.0,2695.0,4565.0,3520.0,1.0,7.0,9.0,9.0,49.0,147.0,168.0,168.0,5.3824,11.019999999999998,15.9616,15.6136,0.0,-17.31,-12.68,-20.29,0.0,336.0,412.0,431.0,0.0,0.0,0.0,0.0,0.0,28.0,39.0,39.0,0.0,11.489999999999998,13.999999999999996,14.15,100.3783,188.547,287.6432,332.98900000000003,448.0,840.0,1184.0,1162.0,14.0,28.0,42.0,50.0,70.0,168.0,218.0,194.0,6.2966,13.9524,19.6074,20.288200000000003,11.8336,4.385999999999999,9.792533333333331,11.495333333333331,64.0,24.0,53.333333333333336,57.333333333333336,1.0,0.5,1.0,1.3333333333333333,0.5,1.5,2.333333333333333,3.6666666666666665,0.5328999999999998,0.28105,0.5523666666666666,0.7008000000000001,28.09,29.945000000000004,49.29,73.85294716666665,0.0,0.445,0.5933333333333334,1.245,0.0,1.0,1.3333333333333333,3.5,0.0,0.0,0.0,0.0,0.0,-1.0,-1.3333333333333333,-2.333333333333333,0.0,-0.02,-0.0266666666666666,0.0133333333333332,0.0,-3.0000000000000004,-4.000000000000001,-6.867851666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ILUWUH01
